userID,itemID,prediction,Snack_Name
403,151,9.650249,
403,125,9.418018,
403,127,9.41006,
403,15,9.386163,
403,685,8.848322,
403,597,8.8201,
404,300,8.944582,
404,313,8.288896,
404,751,7.721528,
404,258,7.672687,
404,323,7.495401,
404,326,7.436367,
404,271,7.4350433,
404,315,7.3382087,
404,288,7.0782213,
404,310,6.9920645,
405,62,5.6569214,
405,403,4.5876904,
405,1267,4.4387646,
405,550,4.437337,
405,1524,4.423699,
405,684,4.2617826,
405,747,4.1698723,
405,139,4.16845,
405,640,4.136087,
405,233,3.99365,
406,56,7.3828163,
406,238,6.832095,
406,514,6.826438,
406,234,6.618121,
406,200,6.5872626,
406,496,6.389524,
406,151,6.28148,
406,427,6.276314,
406,211,6.2510524,
406,483,6.195235,
407,173,7.371855,
407,216,7.08844,
407,96,6.9185953,
407,7,6.901226,
407,423,6.758417,
407,89,6.747892,
407,655,6.7230964,
407,95,6.6046724,
407,28,6.5230975,
407,79,6.417618,
408,269,9.343872,
408,286,9.019739,
408,288,8.751012,
408,313,8.750031,
408,340,8.721243,
408,268,8.600421,
408,690,8.486684,
408,307,8.335919,
408,333,8.26991,
408,303,8.249063,
409,514,6.440464,
409,170,6.0151815,
409,319,5.966945,
409,474,5.849415,
409,513,5.814482,
409,603,5.7011037,
409,242,5.6601768,
409,529,5.6431403,
409,515,5.4754443,
409,306,5.4522023,
410,750,10.276559,
410,301,9.858284,
410,302,9.824895,
410,690,9.655625,
410,328,9.382082,
410,344,9.292485,
410,307,9.107196,
410,310,9.0941725,
410,751,9.027802,
410,258,8.565338,
411,210,7.3547425,
411,181,7.1462893,
411,96,6.959421,
411,195,6.821399,
411,144,6.7640853,
411,82,6.7451878,
411,385,6.5930586,
411,216,6.491667,
411,204,6.4738846,
411,435,6.417573,
412,172,8.015982,
412,89,7.6965003,
412,50,7.6465764,
412,210,7.4726253,
412,181,7.427815,
412,204,7.3753824,
412,22,7.284869,
412,79,7.277852,
412,191,7.2667384,
412,176,7.253797,
413,127,9.586519,
413,1,9.518849,
413,275,9.079328,
413,294,8.940173,
413,289,8.749454,
413,508,8.618989,
413,288,8.574972,
413,285,8.568345,
413,748,8.477464,
413,242,8.453656,
414,268,10.861534,
414,333,10.1367445,
414,286,9.878351,
414,327,9.725829,
414,271,9.64913,
414,328,9.551918,
414,245,9.303351,
414,358,9.227807,
414,269,9.173088,
414,324,9.062727,
415,286,7.7088203,
415,357,7.593067,
415,294,7.462803,
415,435,7.4047704,
415,194,7.218164,
415,168,7.2007103,
415,210,7.1279736,
415,268,7.106834,
415,98,7.043697,
415,748,6.9923816,
416,237,5.7931314,
416,313,5.691584,
416,121,5.4157953,
416,272,5.3593655,
416,739,5.3582797,
416,274,5.183525,
416,202,5.1712904,
416,300,5.1254873,
416,258,4.954345,
416,71,4.843214,
417,210,6.541089,
417,121,6.4694705,
417,56,6.431725,
417,7,6.226016,
417,217,6.086086,
417,181,5.9494486,
417,226,5.7798834,
417,204,5.740682,
417,24,5.688878,
417,98,5.6775694,
418,272,9.636794,
418,347,9.163641,
418,302,8.569784,
418,690,8.398445,
418,307,8.388103,
418,751,8.384333,
418,311,8.209229,
418,316,8.177782,
418,286,8.029985,
418,689,7.91192,
419,50,8.493238,
419,127,8.478316,
419,515,8.13755,
419,483,7.625339,
419,487,7.3216043,
419,427,7.2362647,
419,482,7.216429,
419,480,7.165885,
419,478,7.1409435,
419,199,7.1375666,
420,269,9.279839,
420,242,9.1666,
420,306,8.504363,
420,303,8.227671,
420,258,8.055046,
420,515,7.8549547,
420,127,7.55185,
420,268,7.4559693,
420,289,7.4137526,
420,340,7.3850236,
421,183,8.401894,
421,302,8.143865,
421,234,7.899219,
421,100,7.5962844,
421,175,7.5270443,
421,179,7.449627,
421,258,7.2883515,
421,357,7.0954013,
421,7,7.0688,
421,427,7.03274,
422,844,8.202852,
422,413,8.069435,
422,121,7.4863067,
422,294,7.4545536,
422,547,7.3999853,
422,455,7.0487432,
422,123,7.0236363,
422,268,6.930012,
422,508,6.8850803,
422,928,6.8797855,
423,307,8.61311,
423,288,8.511214,
423,333,8.34959,
423,245,8.2989645,
423,294,7.9416323,
423,879,7.9104815,
423,301,7.880524,
423,690,7.701943,
423,331,7.3930607,
423,289,7.302232,
424,242,7.6067114,
424,988,7.415672,
424,243,7.056368,
424,748,7.015305,
424,322,6.9280205,
424,1,6.6404834,
424,678,6.62646,
424,319,6.4958706,
424,292,6.4841633,
424,326,6.4158754,
425,183,7.358514,
425,346,6.926739,
425,260,6.833002,
425,11,6.812109,
425,55,6.558362,
425,172,6.5148005,
425,79,6.4760194,
425,195,6.4757934,
425,56,6.436961,
425,188,6.056702,
426,604,7.809792,
426,661,7.7146907,
426,520,7.6911755,
426,603,7.5814853,
426,519,7.5283957,
426,611,7.5078516,
426,498,7.3886986,
426,493,6.9984922,
426,523,6.9950867,
426,474,6.884155,
427,326,8.665347,
427,873,7.8442593,
427,321,7.5462728,
427,245,7.4699187,
427,690,7.443845,
427,259,7.3554664,
427,243,7.340051,
427,754,7.3366666,
427,319,7.3346977,
427,990,7.3027472,
428,328,9.015179,
428,750,8.934189,
428,315,8.752296,
428,748,8.656603,
428,310,8.406172,
428,272,8.38713,
428,689,8.294494,
428,258,8.19492,
428,302,8.161753,
428,333,8.057829,
429,210,6.0499234,
429,174,5.9398284,
429,216,5.8663836,
429,69,5.789561,
429,196,5.6935124,
429,176,5.6570663,
429,175,5.5460315,
429,234,5.4676504,
429,168,5.3848944,
429,28,5.3450427,
430,100,8.640649,
430,475,8.504927,
430,919,7.976397,
430,286,7.0907717,
430,408,6.9768147,
430,1,6.938864,
430,14,6.900534,
430,222,6.557495,
430,276,6.5164375,
430,116,6.2924643,
431,258,9.230229,
431,313,8.990547,
431,259,8.587774,
431,326,8.466433,
431,289,8.456153,
431,304,8.431458,
431,245,8.331216,
431,288,8.280417,
431,678,8.276022,
431,322,8.1799,
432,117,9.125663,
432,294,9.111018,
432,405,8.811026,
432,597,8.499855,
432,298,8.428298,
432,235,8.405696,
432,25,8.348958,
432,125,8.22975,
432,255,8.110551,
432,147,8.09561,
433,258,7.823,
433,288,7.5874724,
433,264,7.309079,
433,268,7.294058,
433,289,6.688043,
433,327,6.668973,
433,243,6.4399567,
433,328,6.4248247,
433,127,6.4138327,
433,270,6.4024687,
434,742,7.4765134,
434,15,7.447506,
434,25,7.309507,
434,412,7.2806425,
434,410,7.16767,
434,763,7.0888596,
434,409,7.02025,
434,928,6.990492,
434,1028,6.9234943,
434,278,6.8292246,
435,50,6.99776,
435,568,6.458555,
435,82,6.433026,
435,204,6.2721863,
435,228,5.9291363,
435,294,5.926608,
435,70,5.8657928,
435,97,5.724033,
435,1,5.64662,
435,4,5.626636,
436,98,5.8600597,
436,97,5.651199,
436,56,5.592523,
436,69,5.5260205,
436,237,5.353079,
436,402,5.2798443,
436,202,5.204806,
436,77,5.1602635,
436,591,5.144499,
436,196,5.0723815,
437,179,6.1455092,
437,204,6.1384187,
437,175,6.027013,
437,382,5.8952622,
437,196,5.873241,
437,69,5.730628,
437,509,5.704494,
437,186,5.6844497,
437,462,5.680817,
437,169,5.6454983,
438,237,11.149487,
438,125,9.622266,
438,25,9.17787,
438,111,9.163559,
438,756,9.055093,
438,742,9.0524,
438,274,9.045215,
438,294,8.962866,
438,118,8.874879,
438,275,8.859413,
439,286,9.215841,
439,258,8.729692,
439,294,8.689191,
439,269,8.633157,
439,50,8.401003,
439,313,8.391656,
439,127,8.260928,
439,302,8.21436,
439,508,8.05772,
439,1,8.027167,
440,269,8.349036,
440,268,8.2932625,
440,286,8.050287,
440,303,7.4777665,
440,302,7.448699,
440,305,7.4213033,
440,301,7.397049,
440,289,7.3587303,
440,270,7.0306206,
440,292,6.9770927,
441,258,10.764594,
441,294,10.648156,
441,313,10.087688,
441,748,10.003893,
441,50,9.839726,
441,181,9.718448,
441,286,9.494968,
441,222,9.372052,
441,121,9.300512,
441,678,9.254801,
442,11,7.4493685,
442,288,7.436227,
442,50,7.4047923,
442,183,7.132394,
442,273,6.9919934,
442,258,6.9816246,
442,226,6.787709,
442,294,6.6550155,
442,195,6.5481377,
442,233,6.502667,
443,288,9.51223,
443,268,8.744041,
443,302,8.560105,
443,264,8.553921,
443,294,8.543334,
443,324,7.8802767,
443,325,7.823135,
443,300,7.5532346,
443,332,7.370157,
443,262,7.3088174,
444,269,9.255441,
444,750,8.889846,
444,311,8.459265,
444,303,8.313575,
444,315,8.224515,
444,347,8.177141,
444,301,8.009829,
444,302,7.967681,
444,898,7.589482,
444,539,7.526382,
445,475,7.5836515,
445,124,7.0674453,
445,100,6.976743,
445,288,6.337119,
445,257,6.2824154,
445,129,6.014039,
445,181,5.986141,
445,121,5.984072,
445,346,5.9297957,
445,1134,5.6815424,
446,331,9.259222,
446,326,8.955219,
446,333,8.757143,
446,258,8.6784525,
446,268,8.669142,
446,292,8.557581,
446,319,8.292556,
446,682,8.176261,
446,323,8.112355,
446,303,8.1037245,
447,121,9.375075,
447,7,8.98241,
447,181,8.77166,
447,127,8.181621,
447,546,7.6958675,
447,273,7.638151,
447,210,7.1598215,
447,475,7.123184,
447,125,7.0234613,
447,24,6.9366565,
448,305,9.943983,
448,347,8.940787,
448,346,8.223058,
448,272,7.999,
448,313,7.9599485,
448,315,7.885286,
448,690,7.7582726,
448,345,7.7255297,
448,883,7.537815,
448,344,7.4963202,
449,475,6.99905,
449,221,6.49804,
449,20,6.43067,
449,242,6.3660836,
449,512,6.351208,
449,713,6.285123,
449,10,6.1202407,
449,116,6.0579643,
449,582,5.9785595,
449,919,5.928526,
450,660,5.9684353,
450,66,5.8662477,
450,423,5.8648224,
450,739,5.4570217,
450,393,5.3272743,
450,419,5.222915,
450,71,5.172766,
450,566,5.1307874,
450,357,5.0330153,
450,651,4.9495316,
451,682,10.801122,
451,326,10.0349455,
451,991,9.447827,
451,938,9.300646,
451,681,9.246654,
451,323,9.188202,
451,877,9.185968,
451,321,9.009438,
451,259,8.766247,
451,340,8.636956,
452,50,6.351885,
452,483,6.21527,
452,191,6.090087,
452,474,5.835437,
452,56,5.748054,
452,1,5.6531444,
452,210,5.62334,
452,523,5.6022205,
452,357,5.5708847,
452,100,5.565115,
453,121,7.2414804,
453,216,6.17061,
453,79,5.97502,
453,176,5.8786387,
453,226,5.871127,
453,550,5.8647413,
453,233,5.862709,
453,96,5.8275313,
453,294,5.7969174,
453,82,5.7735934,
454,483,6.656609,
454,50,6.6431794,
454,603,6.556984,
454,216,6.4565473,
454,318,6.4148784,
454,69,6.3754134,
454,127,6.339445,
454,423,6.1716394,
454,205,6.1367393,
454,286,6.1185923,
455,1,7.235404,
455,50,7.190292,
455,294,6.9578457,
455,742,6.641089,
455,100,6.639192,
455,216,6.3235197,
455,210,6.2997384,
455,111,6.141982,
455,283,6.117671,
455,97,6.0695333,
456,11,6.3973646,
456,7,6.0234857,
456,100,5.6562557,
456,124,5.4888053,
456,182,5.3593135,
456,64,5.2751646,
456,151,5.192366,
456,318,5.0672755,
456,240,4.9920397,
456,467,4.885121,
457,210,7.762727,
457,56,7.4385476,
457,50,7.4001584,
457,98,7.0812907,
457,568,6.8433857,
457,216,6.815613,
457,186,6.741199,
457,153,6.446423,
457,71,6.4398303,
457,95,6.399621,
458,100,8.532662,
458,475,6.86002,
458,64,6.740672,
458,50,6.409602,
458,508,6.2243958,
458,7,6.145947,
458,111,6.1377788,
458,515,6.074332,
458,151,5.790185,
458,180,5.765627,
459,294,9.421129,
459,237,9.16484,
459,1,9.133007,
459,117,8.960203,
459,50,8.700836,
459,118,8.607132,
459,323,8.37722,
459,125,8.36669,
459,257,8.360199,
459,288,8.147179,
460,14,9.50054,
460,242,9.047806,
460,269,9.041663,
460,116,8.400546,
460,276,8.275823,
460,475,8.094563,
460,293,7.937096,
460,9,7.843213,
460,936,7.769934,
460,813,7.708294,
461,294,7.815631,
461,268,7.4458814,
461,286,7.0541654,
461,288,6.972374,
461,300,6.619813,
461,289,6.6168766,
461,328,6.4333925,
461,269,6.225267,
461,237,5.995923,
461,333,5.9483423,
462,294,9.947166,
462,748,9.34512,
462,258,9.1214695,
462,286,8.817563,
462,326,8.767292,
462,245,8.7501545,
462,243,8.55424,
462,879,8.204967,
462,333,7.998877,
462,304,7.7665553,
463,1,8.355881,
463,222,7.677202,
463,293,7.15699,
463,408,7.1314244,
463,126,7.11931,
463,300,7.042861,
463,269,7.008185,
463,508,6.859098,
463,118,6.8361835,
463,117,6.8088264,
464,286,8.904913,
464,748,8.06731,
464,294,7.9885883,
464,245,7.8749256,
464,127,7.7062182,
464,323,7.542178,
464,327,7.03955,
464,181,6.9512587,
464,100,6.945676,
464,303,6.816006,
465,1,7.6199956,
465,483,6.817374,
465,480,6.7843995,
465,204,6.652103,
465,222,6.5244217,
465,8,6.466384,
465,427,6.422307,
465,133,6.415737,
465,168,6.373166,
465,173,6.3588243,
466,258,9.412251,
466,271,9.104109,
466,302,8.958532,
466,751,8.780429,
466,272,8.567163,
466,347,8.531516,
466,748,8.048895,
466,307,7.902843,
466,354,7.8436046,
466,358,7.749884,
467,100,9.222462,
467,288,9.029678,
467,293,8.68788,
467,235,8.37187,
467,151,8.26956,
467,129,8.2308655,
467,250,8.209402,
467,1,8.1472435,
467,13,8.036249,
467,121,8.031362,
468,56,8.103731,
468,7,7.849357,
468,12,7.7236176,
468,276,7.5914774,
468,98,7.527748,
468,204,7.240792,
468,238,7.231619,
468,151,7.203116,
468,121,7.119216,
468,23,6.9443526,
469,483,8.648892,
469,514,8.390178,
469,427,8.33307,
469,482,8.270302,
469,661,7.8084764,
469,133,7.763846,
469,480,7.72779,
469,498,7.6876993,
469,191,7.6446347,
469,197,7.589528,
470,124,9.798042,
470,7,9.119702,
470,302,8.316259,
470,127,8.188582,
470,286,7.924957,
470,237,7.912087,
470,269,7.863933,
470,298,7.8495746,
470,222,7.8268824,
470,14,7.824751,
471,946,8.579282,
471,419,8.032446,
471,418,7.9067664,
471,625,7.7147818,
471,94,7.655234,
471,21,7.63211,
471,118,7.48057,
471,143,7.400527,
471,473,7.3627954,
471,121,7.270777,
472,181,7.83403,
472,82,7.819005,
472,95,7.186564,
472,222,6.784983,
472,118,6.664936,
472,588,6.629798,
472,252,6.5520587,
472,144,6.5011177,
472,231,6.4618106,
472,288,6.4150743,
473,221,9.206432,
473,100,9.0366125,
473,246,8.667582,
473,919,8.559111,
473,93,8.53701,
473,150,8.301251,
473,13,8.225379,
473,276,8.218967,
473,137,8.2034025,
473,129,8.200435,
474,133,7.6099496,
474,357,7.314887,
474,478,7.2566447,
474,127,7.1843066,
474,197,7.1016397,
474,204,7.097235,
474,498,7.011958,
474,56,6.9792204,
474,196,6.9293833,
474,479,6.91997,
475,269,10.94012,
475,258,10.354712,
475,272,9.747579,
475,300,9.341238,
475,301,9.130884,
475,315,9.102699,
475,750,8.990579,
475,268,8.959431,
475,751,8.693997,
475,340,8.665601,
476,393,6.7974625,
476,739,6.717147,
476,216,6.6488767,
476,66,6.6055236,
476,780,6.27751,
476,403,6.2602005,
476,433,6.227407,
476,384,6.224947,
476,163,6.2221365,
476,49,6.1281314,
477,278,7.898955,
477,66,7.7745857,
477,220,7.674383,
477,25,7.2716575,
477,739,7.171091,
477,70,7.124719,
477,255,6.9590597,
477,125,6.927079,
477,762,6.885539,
477,402,6.840208,
478,56,6.1671615,
478,762,5.886799,
478,210,5.7722025,
478,100,5.6771545,
478,186,5.6745243,
478,655,5.6519647,
478,732,5.5637684,
478,121,5.55249,
478,238,5.5488935,
478,318,5.5072,
479,172,8.354546,
479,258,7.927929,
479,96,7.7693677,
479,1,7.74405,
479,210,7.723347,
479,121,7.577596,
479,56,7.2414823,
479,98,7.0462146,
479,300,7.035098,
479,7,6.986308,
480,181,7.9036016,
480,127,7.8813815,
480,134,7.3898597,
480,474,7.169473,
480,603,7.1393256,
480,168,7.0576515,
480,483,7.0169687,
480,484,6.854137,
480,98,6.8486953,
480,514,6.727418,
481,50,7.279615,
481,172,7.066331,
481,202,6.926201,
481,168,6.923975,
481,70,6.868276,
481,211,6.843099,
481,56,6.81201,
481,174,6.7682347,
481,194,6.7000747,
481,28,6.6518044,
482,300,11.568278,
482,286,10.388037,
482,268,10.227386,
482,323,9.82575,
482,333,9.771789,
482,678,9.682718,
482,358,9.485261,
482,271,9.249731,
482,322,9.185297,
482,181,9.003467,
483,257,6.5845203,
483,117,6.5816417,
483,515,6.4943137,
483,127,6.4131117,
483,172,6.3556266,
483,408,6.193128,
483,7,5.9794965,
483,15,5.9153047,
483,174,5.893726,
483,24,5.8800154,
484,181,9.239951,
484,210,8.514528,
484,172,8.495202,
484,222,8.15419,
484,228,7.8395166,
484,118,7.6988907,
484,22,7.5219026,
484,79,7.4652624,
484,95,7.241179,
484,597,7.1719847,
485,269,9.495646,
485,300,8.788851,
485,690,8.435271,
485,315,8.4071455,
485,272,8.399222,
485,258,8.240072,
485,750,8.208505,
485,306,8.05512,
485,328,7.9823256,
485,882,7.861516,
486,100,7.8222814,
486,286,7.496679,
486,269,7.4114323,
486,298,7.285281,
486,319,6.8881564,
486,744,6.8018203,
486,244,6.785045,
486,1142,6.753833,
486,813,6.664748,
486,116,6.6453276,
487,210,6.7772393,
487,385,6.7609797,
487,97,6.5888205,
487,161,6.4049993,
487,22,6.315538,
487,11,6.2720475,
487,172,6.226952,
487,82,6.197193,
487,684,5.914279,
487,216,5.911503,
488,174,8.144621,
488,286,7.772208,
488,258,7.5676837,
488,427,7.531436,
488,204,7.4995832,
488,603,7.3443394,
488,195,7.332363,
488,423,7.318253,
488,435,7.3086476,
488,194,7.295593,
489,876,10.250922,
489,328,10.07283,
489,678,9.6366205,
489,690,9.530443,
489,877,9.303505,
489,330,8.813953,
489,289,8.7302265,
489,335,8.685539,
489,1280,8.685536,
489,338,8.677334,
490,7,9.460241,
490,50,8.994826,
490,408,8.302432,
490,508,8.141476,
490,14,8.10042,
490,276,8.078978,
490,288,8.016224,
490,235,8.008848,
490,151,7.9445167,
490,813,7.9104,
491,9,9.195191,
491,276,8.929671,
491,137,8.829393,
491,1,8.23197,
491,50,7.9896994,
491,221,7.982688,
491,515,7.818529,
491,275,7.553588,
491,13,7.49883,
491,744,7.440116,
492,427,7.9738045,
492,14,7.845015,
492,515,7.842445,
492,191,7.649021,
492,357,7.5543685,
492,603,7.403599,
492,197,7.2581472,
492,285,7.1442475,
492,507,7.1328034,
492,134,7.104704,
493,294,8.352874,
493,174,7.4860353,
493,56,7.4820957,
493,117,7.3842096,
493,748,7.338212,
493,268,7.03709,
493,168,6.921121,
493,64,6.8576703,
493,286,6.8442364,
493,183,6.841546,
494,300,8.347936,
494,258,7.965732,
494,15,7.9289427,
494,294,7.880323,
494,515,7.7171865,
494,275,7.6132884,
494,276,7.4708843,
494,288,7.159513,
494,520,7.144736,
494,117,7.0716457,
495,228,8.077877,
495,183,7.726187,
495,99,7.4822216,
495,230,7.4294615,
495,419,6.8598437,
495,550,6.621991,
495,434,6.609439,
495,97,6.58735,
495,443,6.546257,
495,73,6.4532695,
496,186,5.4300156,
496,238,5.3117714,
496,423,5.0547695,
496,210,5.022983,
496,655,4.9042807,
496,95,4.798532,
496,172,4.7705607,
496,69,4.7450566,
496,168,4.713992,
496,71,4.652189,
497,403,7.889174,
497,62,7.5227585,
497,50,7.463272,
497,222,7.250843,
497,96,7.187082,
497,550,7.1496463,
497,172,7.1238565,
497,24,7.0639377,
497,168,6.695512,
497,386,6.6949778,
498,100,7.4249873,
498,89,6.9791756,
498,129,6.1005607,
498,515,5.945698,
498,176,5.8717804,
498,195,5.821376,
498,209,5.81725,
498,273,5.8152776,
498,653,5.8129063,
498,654,5.7781305,
499,515,7.7849526,
499,50,7.017047,
499,127,6.933216,
499,313,6.8910465,
499,286,6.867249,
499,269,6.462858,
499,172,6.4347134,
499,303,6.431784,
499,22,6.382959,
499,302,6.375912,
500,274,6.313881,
500,237,6.248524,
500,121,5.700241,
500,382,5.5310783,
500,213,5.5278788,
500,716,5.454329,
500,655,5.178853,
500,13,5.1542497,
500,732,5.1055446,
500,1074,5.0959444,
501,257,8.707596,
501,235,8.587726,
501,1,8.417299,
501,123,8.200574,
501,240,8.1830635,
501,742,8.164657,
501,50,8.156647,
501,124,7.9955873,
501,246,7.961795,
501,405,7.87863,
502,243,9.870426,
502,748,9.564848,
502,358,9.49789,
502,538,8.912217,
502,326,8.864229,
502,343,8.539518,
502,322,8.4157505,
502,304,8.367623,
502,988,8.233162,
502,245,8.232016,
503,14,6.2917233,
503,427,6.13152,
503,56,6.02341,
503,237,5.996406,
503,50,5.887934,
503,197,5.881777,
503,191,5.8268657,
503,276,5.800579,
503,462,5.729293,
503,9,5.7275004,
504,88,5.6070604,
504,451,5.2391567,
504,378,5.1067815,
504,99,5.040845,
504,56,5.004975,
504,185,4.9899797,
504,210,4.986817,
504,755,4.908878,
504,427,4.8821063,
504,95,4.880999,
505,22,8.459286,
505,294,8.009524,
505,50,8.003565,
505,181,7.9970303,
505,216,7.561849,
505,79,7.5533714,
505,318,7.548298,
505,28,7.527932,
505,132,7.4902334,
505,64,7.3131247,
506,183,5.514288,
506,79,5.409844,
506,82,5.405963,
506,22,5.232792,
506,50,5.183118,
506,684,5.105766,
506,204,5.0896516,
506,98,5.075684,
506,216,4.9116883,
506,89,4.8985534,
507,328,9.064145,
507,358,8.466992,
507,538,8.3665085,
507,272,8.262623,
507,342,8.085945,
507,298,8.047599,
507,259,8.011835,
507,304,7.750005,
507,326,7.523828,
507,286,7.421367,
508,56,8.602977,
508,175,8.289062,
508,204,7.9125504,
508,195,7.907185,
508,186,7.7422576,
508,183,7.663597,
508,176,7.6188526,
508,89,7.5921793,
508,7,7.4791756,
508,180,7.2059736,
509,300,10.244015,
509,286,9.582006,
509,258,9.318126,
509,748,9.286571,
509,322,8.785847,
509,323,8.771176,
509,313,8.748659,
509,259,8.709125,
509,243,8.625192,
509,328,8.574692,
510,323,10.835037,
510,288,10.6371565,
510,682,10.021624,
510,264,9.685716,
510,988,9.4728155,
510,328,9.458216,
510,984,9.336835,
510,258,9.316294,
510,332,9.211221,
510,879,8.939724,
511,876,9.264691,
511,323,8.971658,
511,333,8.913002,
511,748,8.908632,
511,264,8.88573,
511,328,8.6856785,
511,879,8.660466,
511,245,8.562545,
511,258,8.535712,
511,326,8.246454,
512,100,10.85457,
512,288,10.448773,
512,98,10.391023,
512,127,10.293569,
512,258,10.057745,
512,12,9.964031,
512,79,9.847591,
512,64,9.842803,
512,174,9.762753,
512,22,9.6884365,
513,121,10.881725,
513,1,10.180043,
513,237,9.383012,
513,151,9.075999,
513,742,9.017978,
513,597,8.987629,
513,25,8.979046,
513,15,8.861268,
513,127,8.782286,
513,125,8.751851,
514,258,8.809439,
514,50,8.39005,
514,216,7.9084206,
514,172,7.828351,
514,173,7.7880683,
514,300,7.696633,
514,70,7.677591,
514,286,7.5809746,
514,56,7.241031,
514,289,7.045138,
515,751,8.198007,
515,748,8.153907,
515,272,8.11882,
515,328,8.062618,
515,678,7.979764,
515,689,7.8533306,
515,879,7.7175527,
515,245,7.6353683,
515,301,7.605454,
515,271,7.491378,
516,50,9.305672,
516,127,8.821017,
516,100,8.425046,
516,1,7.954653,
516,56,7.897835,
516,174,7.866808,
516,258,7.7367854,
516,318,7.691959,
516,222,7.685047,
516,357,7.621542,
517,237,7.2416987,
517,121,7.2408614,
517,405,7.077238,
517,50,6.845329,
517,257,6.836494,
517,15,6.690052,
517,471,6.641747,
517,252,6.6364846,
517,118,6.6154513,
517,125,6.5978794,
518,276,9.233384,
518,1,8.857469,
518,742,8.707653,
518,15,8.447613,
518,273,8.304741,
518,111,8.210255,
518,282,8.193543,
518,117,7.948802,
518,508,7.813192,
518,756,7.719345,
519,876,9.471977,
519,331,8.425182,
519,881,8.30816,
519,1527,8.294599,
519,343,8.194312,
519,681,8.082556,
519,1294,8.080582,
519,872,8.078226,
519,262,8.023413,
519,360,7.965802,
520,313,8.62547,
520,301,8.452773,
520,294,8.021114,
520,272,7.9924645,
520,748,7.838946,
520,237,7.8356514,
520,258,7.7829704,
520,328,7.75685,
520,750,7.536517,
520,304,7.3966436,
521,210,8.824855,
521,96,8.040349,
521,228,7.9365387,
521,56,7.8041487,
521,82,7.698841,
521,79,7.3859944,
521,11,7.338176,
521,176,7.227632,
521,24,7.0437307,
521,405,6.923372,
522,474,9.131474,
522,483,8.649862,
522,175,8.450035,
522,174,8.399744,
522,56,8.372974,
522,357,8.293276,
522,514,8.206377,
522,194,8.199864,
522,187,8.184684,
522,98,8.105115,
523,381,7.517272,
523,382,6.984509,
523,165,6.891161,
523,275,6.650128,
523,283,6.46279,
523,13,6.417746,
523,88,6.408574,
523,86,6.1301317,
523,367,6.1147137,
523,709,6.099522,
524,98,6.092538,
524,100,6.0676928,
524,427,5.830186,
524,483,5.7745767,
524,183,5.714551,
524,521,5.6446733,
524,318,5.5094433,
524,197,5.498099,
524,357,5.4037085,
524,478,5.1938105,
525,237,9.44004,
525,117,9.4074335,
525,294,9.1986265,
525,222,9.116457,
525,50,8.938916,
525,100,8.845562,
525,258,8.720291,
525,546,8.490537,
525,298,8.460873,
525,235,8.387186,
526,288,10.951991,
526,286,10.694949,
526,268,10.146866,
526,748,9.620455,
526,327,9.242722,
526,340,8.976354,
526,289,8.757915,
526,271,8.486055,
526,298,8.2139225,
526,1,8.175605,
527,100,8.624056,
527,98,8.117127,
527,483,7.8435583,
527,174,7.505164,
527,124,7.3715196,
527,32,7.249652,
527,89,7.2428017,
527,475,7.181225,
527,194,7.1805534,
527,654,6.991136,
528,172,7.4588943,
528,98,6.647425,
528,168,6.5155888,
528,132,6.3923874,
528,183,6.306858,
528,96,6.2851405,
528,197,6.255988,
528,127,6.2247906,
528,435,6.159612,
528,603,6.1065497,
529,300,10.89736,
529,328,10.285998,
529,294,10.241327,
529,748,10.126441,
529,286,10.003165,
529,327,9.528355,
529,258,9.487345,
529,299,9.431156,
529,678,9.344826,
529,289,9.31773,
530,216,6.9363003,
530,294,6.734899,
530,210,6.6148634,
530,181,6.585297,
530,286,6.584411,
530,603,6.569698,
530,204,6.555311,
530,202,6.351242,
530,300,6.28975,
530,15,6.265608,
531,689,8.114873,
531,879,7.9859796,
531,678,7.7188272,
531,682,7.66588,
531,326,7.55013,
531,690,7.5202284,
531,313,7.480547,
531,307,7.3146405,
531,315,7.281102,
531,331,7.25705,
532,751,5.825749,
532,258,5.743505,
532,316,5.2441273,
532,328,5.1804338,
532,748,5.1343365,
532,50,5.122855,
532,689,4.7852774,
532,181,4.772404,
532,294,4.723821,
532,385,4.6696587,
533,181,6.969635,
533,9,6.9091477,
533,25,6.874339,
533,117,6.472956,
533,7,5.854886,
533,79,5.8253055,
533,756,5.7764935,
533,286,5.732339,
533,14,5.6853576,
533,685,5.664133,
534,742,9.009132,
534,597,8.861554,
534,7,8.450777,
534,410,8.445201,
534,926,8.394722,
534,123,8.37418,
534,455,8.269645,
534,222,8.213268,
534,125,8.160487,
534,282,7.9978676,
535,191,6.5862913,
535,474,6.5259147,
535,23,6.44268,
535,175,6.3136086,
535,56,6.2811117,
535,100,6.230207,
535,462,6.1954412,
535,197,6.191072,
535,238,6.163595,
535,194,6.0639386,
536,82,7.2285233,
536,173,6.761243,
536,432,6.4932866,
536,191,6.312507,
536,97,6.279198,
536,99,6.168891,
536,161,6.1572037,
536,89,6.096234,
536,196,6.081269,
536,88,6.0108933,
537,98,6.3328953,
537,318,5.9641986,
537,185,5.866199,
537,170,5.8280587,
537,474,5.4654503,
537,9,5.3603954,
537,288,5.3072033,
537,187,5.283119,
537,268,5.2423415,
537,531,5.1266284,
538,50,10.473973,
538,174,10.151333,
538,127,9.6598215,
538,202,9.415847,
